name,trace_id,batch_id,status,latency,total_tokens,prompt_tokens,completion_tokens,total_cost,prompt_cost,completion_cost,parameters,processor,model
7f7f_tpu_sketch_generator,7f7f404e,qwen2.5-coder:32b_b5b4_tpusg_batch,success,47.07,2906,1135,1771,0.0,0,0,F,tpusg,qwen32
2d4d_tpu_sketch_generator,2d4dc766,qwen2.5-coder:32b_b5b4_tpusg_batch,failure,142.21,8761,3458,5303,0.0,0,0,F,tpusg,qwen32
a5dc_tpu_sketch_generator,a5dc1257,qwen2.5-coder:32b_b5b4_tpusg_batch,failure,132.92,7745,3204,4541,0.0,0,0,F,tpusg,qwen32
8ab2_tpu_sketch_generator,8ab25e7c,qwen2.5-coder:32b_b5b4_tpusg_batch,success,27.47,1453,474,979,0.0,0,0,F,tpusg,qwen32
a7ec_tpu_sketch_generator,a7ec8bf2,qwen2.5-coder:32b_b5b4_tpusg_batch,success,106.27,6367,2385,3982,0.0,0,0,F,tpusg,qwen32
21b3_tpu_sketch_generator,21b35ec3,qwen2.5-coder:32b_b5b4_tpusg_batch,success,49.87,2955,1074,1881,0.0,0,0,F,tpusg,qwen32
39e7_tpu_sketch_generator,39e76dbc,qwen2.5-coder:32b_b5b4_tpusg_batch,success,72.47,4475,1744,2731,0.0,0,0,F,tpusg,qwen32
628c_tpu_sketch_generator,628c079e,qwen2.5-coder:32b_b5b4_tpusg_batch,failure,120.13,7462,2935,4527,0.0,0,0,F,tpusg,qwen32
2280_tpu_sketch_generator,228081ba,qwen2.5-coder:32b_b5b4_tpusg_batch,failure,117.53,7581,3157,4424,0.0,0,0,F,tpusg,qwen32
8d15_tpu_sketch_generator,8d151dc3,qwen2.5-coder:32b_b5b4_tpusg_batch,failure,124.38,7665,2979,4686,0.0,0,0,F,tpusg,qwen32
ccae_tpu_sketch_generator,ccaec43c,qwen2.5-coder:32b_b5b4_tpusg_batch,success,71.57,4430,1735,2695,0.0,0,0,F,tpusg,qwen32
b446_tpu_sketch_generator,b4461741,qwen2.5-coder:32b_b5b4_tpusg_batch,success,49.93,2944,1063,1881,0.0,0,0,F,tpusg,qwen32
4b73_tpu_sketch_generator,4b7378b1,qwen2.5-coder:32b_b5b4_tpusg_batch,failure,134.1,8218,3167,5051,0.0,0,0,F,tpusg,qwen32
b1b6_tpu_sketch_generator,b1b68eb6,qwen2.5-coder:32b_b5b4_tpusg_batch,failure,128.58,8296,3473,4823,0.0,0,0,F,tpusg,qwen32
4c00_tpu_sketch_generator,4c005bf7,qwen2.5-coder:32b_b5b4_tpusg_batch,success,25.65,1446,474,972,0.0,0,0,F,tpusg,qwen32
4db2_tpu_sketch_generator,4db29dd1,qwen2.5-coder:32b_b5b4_tpusg_batch,failure,127.96,7862,3029,4833,0.0,0,0,F,tpusg,qwen32
2d3a_tpu_sketch_generator,2d3a1765,qwen2.5-coder:32b_b5b4_tpusg_batch,failure,138.27,8605,3419,5186,0.0,0,0,F,tpusg,qwen32
8ac6_tpu_sketch_generator,8ac6bfd4,qwen2.5-coder:32b_b5b4_tpusg_batch,success,74.03,4528,1735,2793,0.0,0,0,F,tpusg,qwen32
2d84_tpu_sketch_generator,2d84efb4,qwen2.5-coder:32b_b5b4_tpusg_batch,success,75.34,4576,1732,2844,0.0,0,0,F,tpusg,qwen32
5b84_tpu_sketch_generator,5b8423b0,qwen2.5-coder:32b_b5b4_tpusg_batch,success,123.82,7966,3315,4651,0.0,0,0,F,tpusg,qwen32
