name,trace_id,batch_id,status,latency,total_tokens,prompt_tokens,completion_tokens,total_cost,prompt_cost,completion_cost,parameters,processor,model
19_dp,193fc55a,g4o-m_1128_dp,success,129.09543573846435,27598,20758,6840,0.0072177,0.0031137,0.004104,F,dp,gpt-4o-mini
69_dp,694d3197,g4o-m_1128_dp,success,86.41674368334961,19182,14106,5076,0.0051615,0.0021159,0.0030456,F,dp,gpt-4o-mini
93_dp,93b8bfd0,g4o-m_1128_dp,success,65.3797488979187,17572,13658,3914,0.0043971,0.0020487,0.0023484,F,dp,gpt-4o-mini
b9_dp,b961301a,g4o-m_1128_dp,success,78.46950532855223,17390,13604,3786,0.0043122,0.0020406,0.0022716,F,dp,gpt-4o-mini
1d_dp,1d62cb84,g4o-m_1128_dp,success,93.99390522052002,22402,17512,4890,0.0055608,0.0026268,0.002934,F,dp,gpt-4o-mini
46_dp,46f13a7a,g4o-m_1128_dp,failure,60.04380911651611,20526,16690,3836,0.0048051,0.0025035,0.0023016,F,dp,gpt-4o-mini
38_dp,3800b88f,g4o-m_1128_dp,success,149.0391780149231,36578,27476,9102,0.0095826,0.0041214,0.005461109999,F,dp,gpt-4o-mini
cc_dp,cccb137a,g4o-m_1128_dp,success,72.47796235485839,18552,13904,4648,0.0048744,0.0020856,0.0027888,F,dp,gpt-4o-mini
64_sg,6489146f,g4o-m_1128_sg,failure,90.873636765625,31982,24684,7298,0.008081309999,0.0037026,0.0043788,F,sg,gpt-4o-mini
95_sg,95368318,g4o-m_1128_sg,failure,69.27012369494629,29410,23528,5882,0.007058309999,0.0035292,0.003529109999,F,sg,gpt-4o-mini
f1_sg,f10bd938,g4o-m_1128_sg,failure,71.3822935206604,29402,23580,5822,0.0070302,0.003537,0.0034932,F,sg,gpt-4o-mini
68_sg,68e4fae8,g4o-m_1128_sg,failure,95.160281588562,33098,25266,7832,0.0084891,0.0037899,0.0046992,F,sg,gpt-4o-mini
eb_sg,eb706d82,g4o-m_1128_sg,failure,102.36040336825562,31452,24428,7024,0.0078786,0.0036642,0.0042144,F,sg,gpt-4o-mini
2b_sg,2b7d8b5d,g4o-m_1128_sg,failure,76.54030180410766,31186,24386,6800,0.0077379,0.0036579,0.00408,F,sg,gpt-4o-mini
af_sg,af7e46a7,g4o-m_1128_sg,failure,78.02802867382812,30986,24338,6648,0.0076395,0.0036507,0.0039888,F,sg,gpt-4o-mini
21_sg,218dfdd9,g4o-m_1128_sg,failure,70.27715338119506,30264,23898,6366,0.0074043,0.0035847,0.0038196,F,sg,gpt-4o-mini
8e_sg,8efbbcec,g4o-m_1128_sg,failure,76.00431544653321,30764,24190,6574,0.0075729,0.003628409999,0.0039444,F,sg,gpt-4o-mini
ae_sg,ae0380e0,g4o-m_1128_sg,failure,67.50490620687867,29256,23480,5776,0.0069876,0.003522,0.0034656,F,sg,gpt-4o-mini
a0_sg,a0a8a28a,g4o-m_1128_sg,failure,77.04862934472658,30344,24108,6236,0.0073578,0.0036162,0.0037416,F,sg,gpt-4o-mini
80_sg,8068db4d,g4o-m_1128_sg,failure,70.48208430419922,29286,23510,5776,0.006992009999,0.0035265,0.0034656,F,sg,gpt-4o-mini
81_sg,81b5b9bb,g4o-m_1128_sg,failure,90.1294641616516,31114,24326,6788,0.0077217,0.0036489,0.0040728,F,sg,gpt-4o-mini
e8_sg,e88fe979,g4o-m_1128_sg,success,15.251895996368408,5172,3934,1238,0.0013329,0.0005901,0.0007428,F,sg,gpt-4o-mini
77_sg,7746c408,g4o-m_1128_sg,success,16.2443262852478,5254,3934,1320,0.0013821,0.0005901,0.000792,F,sg,gpt-4o-mini
e9_sg,e97f285f,g4o-m_1128_sg,failure,114.92987786102296,17770,13382,4388,0.004640009999,0.0020073,0.0026328,F,sg,gpt-4o-mini
6d_sg,6da13815,g4o-m_1128_sg,failure,70.05745819659424,30200,23864,6336,0.0073812,0.003579509999,0.0038016,F,sg,gpt-4o-mini
0f_sg,0f3641b8,g4o-m_1128_sg,failure,67.62538916439819,30002,23816,6186,0.007283,0.0035724,0.0037116,F,sg,gpt-4o-mini
b1_sg,b17e1fed,g4o-m_1128_sg,failure,82.27926236499023,30650,24078,6572,0.0075549,0.0036117,0.0039432,F,sg,gpt-4o-mini
04_sg,04bad66f,g4o-m_1128_sg,failure,77.1011599911499,30536,24062,6474,0.0074937,0.0036093,0.003884309999,F,sg,gpt-4o-mini
21a7_dp,21a71240,phi4_da0a_dp,failure,59.2,18385,14463,3922,0.0,0.0,0.0,F,dp,phi4
0022_dp,00220b8a,phi4_da0a_dp,failure,64.04,20112,15859,4253,0.0,0.0,0.0,F,dp,phi4
421b_dp,421b575f,phi4_da0a_dp,failure,98.57,28556,22110,6446,0.0,0.0,0.0,F,dp,phi4
c865_dp,c86526c0,phi4_da0a_dp,success,36.88,12323,9869,2454,0.0,0.0,0.0,F,dp,phi4
60a0_dp,60a0aeb6,phi4_da0a_dp,failure,32.09,11404,9273,2131,0.0,0.0,0.0,F,dp,phi4
fc75_dp,fc751c33,phi4_da0a_dp,success,38.45,14696,12163,2533,0.0,0.0,0.0,F,dp,phi4
732d_dp,732d8792,phi4_da0a_dp,failure,57.61,18051,14252,3799,0.0,0.0,0.0,F,dp,phi4
d0a4_dp,d0a4bc0d,phi4_da0a_dp,success,43.52,13817,10899,2918,0.0,0.0,0.0,F,dp,phi4
19da_dp,19da2fcd,phi4_da0a_dp,failure,63.49,19764,15593,4171,0.0,0.0,0.0,F,dp,phi4
4a6d_dp,4a6dea11,phi4_da0a_dp,failure,59.91,14841,10824,4017,0.0,0.0,0.0,F,dp,phi4
8298_dp,829859d3,phi4_da0a_dp,success,35.88,12917,10547,2370,0.0,0.0,0.0,F,dp,phi4
aaf6_dp,aaf6fed3,phi4_da0a_dp,failure,52.98,18579,15136,3443,0.0,0.0,0.0,F,dp,phi4
f29a_dp,f29a4202,phi4_da0a_dp,failure,44.19,12961,10022,2939,0.0,0.0,0.0,F,dp,phi4
faf5_dp,faf54ebe,phi4_da0a_dp,success,36.03,11485,9047,2438,0.0,0.0,0.0,F,dp,phi4
870a_dp,870a2401,phi4_da0a_dp,success,42.85,15071,12210,2861,0.0,0.0,0.0,F,dp,phi4
8d3a_dp,8d3a6ffd,phi4_da0a_dp,failure,44.1,14743,11801,2942,0.0,0.0,0.0,F,dp,phi4
